2, 1.761470078
3, 1.811293746
4, 1.771301346
5, 1.803394684
6, 1.847699508
7, 1.884288719
8, 1.904492374
9, 1.950304959
10, 1.972848064
11, 2.030986778
12, 2.057700139
13, 2.130108233
14, 2.146621092
15, 2.204500474
16, 2.242788886
17, 2.357146897
18, 2.490179975
19, 2.693431462
20, 3.175830282
21, 3.930082287
22, 5.568949275
23, 8.517639102
24, 15.280433411
25, 28.951490806
26, 50.748929311
