mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
16;4;4;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5803;12.6486;0.000323809
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2131;1.97189;0.000100962
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2131;3.01078;0.000154154
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2131;48.9854;0.00250809
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2131;2.29678;0.000117597
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2131;3.50395;0.000179405
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2131;5.60386;0.000286922
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;5.91309;0.000605539
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;7.53372;0.000771502
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;14.434;0.00147814
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;5.81277;0.000595266
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;8.66368;0.000887218
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;10.0193;0.00102604
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;20.9581;0.00429294
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;25.3767;0.00519802
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;30.9144;0.00633233
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;22.7386;0.00465764
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;27.6519;0.00566406
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;37.7993;0.00774259
32;4;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.30597;1.67165e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;1.74243;2.23031e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;31.2614;0.000400146
32;4;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8104;2.40827;3.08259e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;3.06038;3.91728e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;33.3796;0.000427259
32;4;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5799;1.2332;3.15703e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5799;1.93369;4.95031e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5799;14.9456;0.000382613
32;4;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5799;1.78432;4.56792e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5799;2.55098;6.53059e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5799;18.7151;0.000479113
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.39949;7.1655e-05
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;2.68526;0.000137487
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;7.88367;0.000403649
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.82179;9.3277e-05
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;3.08724;0.000158069
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;6.56009;0.000335881
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;3.11601;0.0003191
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;6.33393;0.000648635
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;12.9789;0.00132912
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;4.03643;0.000413356
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;6.15679;0.000630496
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;7.7584;0.000794511
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;14.0004;0.00286777
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;17.7378;0.00363331
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;25.8078;0.00528631
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;17.3631;0.00355655
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;20.5839;0.00421628
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;27.3589;0.00560403
64;8;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.34988;1.72784e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;1.88386;2.41134e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;77.931;0.000997517
64;8;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8104;3.39264;4.34257e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;4.10544;5.25497e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;204.141;0.00261301
64;8;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5801;1.15088;2.94629e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5801;1.93617;4.95665e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5801;37.2682;0.000954077
64;8;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5801;2.34258;5.99709e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5801;3.12317;7.99542e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.5801;38.9962;0.000998316
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.2874;6.59158e-05
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;2.56415;0.000131286
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;23.547;0.00120562
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;2.09992;0.000107517
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;3.28408;0.000168147
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;16.7325;0.000856714
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.87164;0.000191668
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;4.82379;0.000493987
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;16.9922;0.00174011
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;2.74377;0.00028098
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;4.94419;0.000506317
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;12.6581;0.00129627
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;8.03751;0.00164636
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;12.0364;0.00246546
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;36.317;0.00743896
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;7.42571;0.00152104
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;13.1972;0.00270325
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;34.3998;0.00704625
128;8;16;1;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.41938;1.81681e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;2.02963;2.59793e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;94.8184;0.00121368
128;8;16;1;256;78125;50;0.001;input_data_256.h5;;par;83.8104;4.34814;5.56562e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;5.23446;6.7001e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/461617/256x256_out_mpi_2d_par.h5;par;83.8104;94.1806;0.00120551
128;8;16;1;512;39062;50;0.001;input_data_512.h5;;par;45.58;1.18448;3.0323e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.58;2.02288;5.17863e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.58;49.1581;0.00125846
128;8;16;1;512;39062;50;0.001;input_data_512.h5;;par;45.58;2.8517;7.30044e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.58;3.74388;9.58445e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/461617/512x512_out_mpi_2d_par.h5;par;45.58;46.8183;0.00119856
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.43386;7.34148e-05
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;2.60855;0.000133559
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;35.9618;0.00184127
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;2.27185;0.00011632
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;3.46075;0.000177193
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/461617/1024x1024_out_mpi_2d_par.h5;par;29.2118;79.3957;0.00406511
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;2.46777;0.000252716
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;5.1078;0.000523072
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;15.7627;0.00161421
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;2.71068;0.000277592
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;5.41286;0.000554312
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/461617/2048x2048_out_mpi_2d_par.h5;par;23.293;12.4186;0.00127175
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.55448;0.000728079
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;8.21956;0.00168365
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;21.3518;0.00437358
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;4.07424;0.000834543
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;8.88044;0.00181902
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/461617/4096x4096_out_mpi_2d_par.h5;par;21.1715;30.7745;0.00630367
