2, .367731335
3, .337327728
4, .338299742
5, .384385957
6, .387105471
7, .403777213
8, .416676846
9, .437108679
10, .432233148
11, .459369659
12, .474876234
13, .510318137
14, .606419393
15, .664786975
16, .864996604
17, 1.000054390
18, 2.026935469
19, 3.330198948
20, 7.213399783
21, 13.064344717
22, 25.826762107
