2, .336792176
3, .335155638
4, .339045967
5, .376348123
6, .430078407
7, .397388575
8, .415531795
9, .427457850
10, .440355118
11, .447168550
12, .498805297
13, .536790292
14, .629447154
15, .713741624
16, .874015579
17, 1.215360348
18, 1.693638276
19, 3.592995614
20, 7.158811726
21, 14.052127584
22, 38.382754507
