mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460609/512x512_out_mpi_2d_par.h5;par;45.58;1.98235;5.07488e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460609/512x512_out_mpi_2d_par.h5;par;45.58;46.69;0.00119528
128;8;16;1;512;39062;50;0.001;input_data_512.h5;;par;45.58;2.64627;6.77454e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460609/512x512_out_mpi_2d_par.h5;par;45.58;3.33482;8.53725e-05
128;8;16;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460609/512x512_out_mpi_2d_par.h5;par;45.58;45.5887;0.00116708
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.38662;7.09958e-05
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460609/1024x1024_out_mpi_2d_par.h5;par;29.2118;2.46454;0.000126186
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460609/1024x1024_out_mpi_2d_par.h5;par;29.2118;22.9864;0.00117692
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;2.30021;0.000117772
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460609/1024x1024_out_mpi_2d_par.h5;par;29.2118;3.31404;0.000169681
128;8;16;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460609/1024x1024_out_mpi_2d_par.h5;par;29.2118;25.534;0.00130736
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;2.10063;0.000215118
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460609/2048x2048_out_mpi_2d_par.h5;par;23.293;4.65594;0.000476799
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460609/2048x2048_out_mpi_2d_par.h5;par;23.293;18.2056;0.00186437
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;3.00688;0.000307924
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460609/2048x2048_out_mpi_2d_par.h5;par;23.293;4.96202;0.000508143
128;8;16;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460609/2048x2048_out_mpi_2d_par.h5;par;23.293;11.4218;0.00116967
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.08765;0.000632455
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460609/4096x4096_out_mpi_2d_par.h5;par;21.1715;7.67414;0.00157193
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460609/4096x4096_out_mpi_2d_par.h5;par;21.1715;42.8157;0.00877012
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.49592;0.000716084
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460609/4096x4096_out_mpi_2d_par.h5;par;21.1715;8.42916;0.00172658
128;8;16;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460609/4096x4096_out_mpi_2d_par.h5;par;21.1715;25.4154;0.00520593
