mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5811;1.97421;5.05405e-05
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5811;14.7341;0.000377197
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2143;1.39687;7.15206e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2143;2.5058;0.000128299
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2143;12.0783;0.000618419
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2143;1.50326;7.69681e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2143;2.63188;0.000134754
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2143;34.3726;0.0017599
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;3.50674;0.000359113
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;5.84376;0.00059844
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;26.6113;0.00272518
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;3.73629;0.000382621
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;6.06396;0.00062099
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;19.2691;0.00197329
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;9.27589;0.00190002
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;13.8447;0.00283587
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;21.334;0.00436993
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;9.459;0.00193753
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;14.03;0.00287383
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;22.7499;0.00465995
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.43952;1.84259e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;1.92215;2.46035e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;20.4168;0.000261335
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;2.83549;3.62942e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;3.45365;4.42067e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;48.4466;0.000620116
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.5803;1.11555;2.85584e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5803;1.79032;4.58327e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5803;11.4725;0.0002937
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.5803;1.83325;4.69318e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5803;2.55052;6.52943e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460608/512x512_out_hybrid_2d_par.h5;par;45.5803;12.6859;0.000324763
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2131;0.999446;5.11723e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2131;2.1184;0.000108463
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2131;8.53681;0.00043709
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2131;1.40215;7.17909e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2131;2.50603;0.00012831
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460608/1024x1024_out_hybrid_2d_par.h5;par;29.2131;8.94833;0.00045816
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.68264;0.000172314
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.81304;0.000390481
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;7.84724;0.000803609
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.80222;0.000184559
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;4.08231;0.000418055
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460608/2048x2048_out_hybrid_2d_par.h5;par;23.293;71.0528;0.00727628
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.223;0.00066018
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;7.7019;0.00157761
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;54.3743;0.0111377
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.51534;0.00072006
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;8.16539;0.00167255
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460608/4096x4096_out_hybrid_2d_par.h5;par;21.1715;12.6785;0.002597
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.45283;1.85962e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;1.93543;2.47735e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;23.3089;0.000298354
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;3.27356;4.19015e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;4.19883;5.37451e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460608/256x256_out_hybrid_2d_par.h5;par;83.8104;25.0746;0.000320955
