2, 1.953355493
3, .887142345
4, .873505116
5, 1.177436199
6, 1.179659673
7, 1.179880554
8, 1.206958549
9, 1.205578871
10, 1.206655450
11, 1.236688919
12, 1.278621500
13, 1.339477800
14, 1.340405762
15, 1.410440474
16, 1.444177780
17, 1.657926752
18, 1.890864451
19, 2.851377632
20, 4.033167245
21, 7.261916816
22, 11.196674238
23, 21.204296845
24, 45.546600298
25, 102.141374474
26, 197.207988261
