mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5811;2.02907;5.19448e-05
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5811;10.2041;0.000261229
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2143;1.40217;7.1792e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2143;2.51809;0.000128928
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2143;5.77726;0.000295799
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2143;1.51701;7.76718e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2143;2.62074;0.000134184
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2143;4.90829;0.000251308
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;3.55807;0.00036437
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;5.92291;0.000606545
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;20.4891;0.00209822
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;3.73582;0.000382572
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;6.08749;0.000623399
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;10.0942;0.00103371
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;9.16383;0.00187706
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;13.6191;0.00278965
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;24.2611;0.0049695
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;9.62383;0.00197129
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;14.1866;0.0029059
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460602/4096x4096_out_hybrid_2d_par.h5;par;21.1715;17.1943;0.00352199
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.44796;1.85339e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;1.96573;2.51614e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;20.0742;0.00025695
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;2.8155;3.60384e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;3.33886;4.27374e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460602/256x256_out_hybrid_2d_par.h5;par;83.8104;87.722;0.00112284
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.5803;1.12003;2.86732e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5803;1.84845;4.7321e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5803;11.8953;0.000304523
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.5803;1.84976;4.73545e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5803;2.77468;7.10328e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460602/512x512_out_hybrid_2d_par.h5;par;45.5803;11.7403;0.000300555
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2131;1.00807;5.16137e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2131;2.11667;0.000108375
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2131;8.42715;0.000431475
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2131;1.41142;7.22659e-05
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2131;2.51747;0.000128896
16;4;4;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460602/1024x1024_out_hybrid_2d_par.h5;par;29.2131;8.93868;0.000457666
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.54229;0.000157941
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460602/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.80689;0.00038985
