2, 1.104528944
3, .883190663
4, .909664973
5, 1.180689810
6, 1.169217298
7, 1.187582164
8, 1.198157113
9, 1.195203483
10, 1.196481069
11, 1.194557360
12, 1.285660403
13, 1.358884217
14, 1.408221722
15, 1.370286504
16, 1.413587617
17, 1.671968071
18, 2.429708951
19, 3.119530076
20, 4.113313502
21, 7.065301340
22, 12.406395595
