2, 1.104661785
3, .875928959
4, .885492600
5, 1.172885039
6, 1.181071853
7, 1.177356563
8, 1.204281631
9, 1.206236864
10, 1.234496676
11, 1.196389291
12, 1.267248432
13, 1.328281234
14, 1.329330453
15, 1.369815238
16, 1.452897189
17, 1.737033777
18, 2.625683277
19, 2.756177161
20, 4.108363707
21, 7.854304187
22, 13.600604823
