mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5808;2.18418;5.59158e-05
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5808;11.0148;0.000281981
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2138;1.723;8.82189e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2138;2.78298;0.00014249
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2138;17.5967;0.000900962
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2138;1.95221;9.99544e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2138;3.09078;0.00015825
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2138;6.89552;0.000353055
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;3.69846;0.000378746
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;5.92741;0.000607006
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;23.7842;0.00243566
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;4.09136;0.000418982
